取引日時,商品カテゴリ,商品ID,商品名,商品単価,原価,数量
2020/09/17 17:26:27,カフェ,8000324,喫茶 800円,800,,3
2020/09/17 17:26:27,イベント,8000319,予約制入場手数料,200,,3
2020/09/17 17:30:17,入場料,8000184,減免0円　敬老,0,,3
2020/09/18 9:20:45,カフェ,8000324,喫茶 800円,800,,2
2020/09/18 9:20:45,入場料,8000181,入場料600円,600,,2
2020/09/18 9:20:45,イベント,8000319,予約制入場手数料,200,,2
2020/09/18 9:57:18,入場料,8000181,入場料600円,600,,2
2020/09/18 12:20:26,入場料,8000181,入場料600円,600,,1
2020/09/18 12:56:01,物販,8000020,オリジナル手ぬぐい,600,340,1
2020/09/18 12:56:01,カフェ,8000324,喫茶 800円,800,,1
2020/09/18 12:56:01,入場料,8000181,入場料600円,600,,1
2020/09/18 12:56:01,イベント,8000319,予約制入場手数料,200,,1
2020/09/18 12:59:57,入場料,8000181,入場料600円,600,,2
2020/09/18 13:18:20,入場料,8000193,減免　その他特例,0,,1
2020/09/18 13:18:20,入場料,8000185,減免0円　手帳,0,,1
2020/09/18 13:37:36,カフェ,8000336,アイスコーヒー 0円,0,,1
2020/09/18 13:37:36,カフェ,8000331,干菓子2種 0円,0,,1
2020/09/18 13:56:57,物販,8000216,植治の庭を歩いてみませんか,2200,1728,1
2020/09/18 13:59:17,カフェ,8000324,喫茶 800円,800,,2
2020/09/18 13:59:17,入場料,8000181,入場料600円,600,,2
2020/09/18 13:59:17,イベント,8000319,予約制入場手数料,200,,2
2020/09/18 14:22:30,カフェ,8000328,スパークリングワイン 0円,0,,1
2020/09/18 14:22:30,カフェ,8000333,ピスタチオ 0円,0,,1
2020/09/18 14:22:30,カフェ,8000332,抹茶最中アイス 0円,0,,1
2020/09/18 14:22:30,カフェ,8000326,冷抹茶  0円,0,,1
2020/09/18 14:33:17,カフェ,8000324,喫茶 800円,800,,3
2020/09/18 14:33:17,入場料,8000181,入場料600円,600,,3
2020/09/18 14:33:17,イベント,8000319,予約制入場手数料,200,,3
2020/09/18 14:39:13,カフェ,8000331,干菓子2種 0円,0,,1
2020/09/18 14:39:13,カフェ,8000325,抹茶 0円,0,,2
2020/09/18 14:39:13,カフェ,8000332,抹茶最中アイス 0円,0,,1
2020/09/18 14:51:55,カフェ,8000324,喫茶 800円,800,,1
2020/09/18 14:51:55,イベント,8000319,予約制入場手数料,200,,1
2020/09/18 14:57:44,物販,8000218,関西の名園,1320,1036,1
2020/09/18 15:17:50,カフェ,8000331,干菓子2種 0円,0,,1
2020/09/18 15:17:50,カフェ,8000332,抹茶最中アイス 0円,0,,1
2020/09/18 15:17:50,カフェ,8000326,冷抹茶  0円,0,,2
2020/09/18 15:23:22,カフェ,8000335,ホットコーヒー 0円,0,,3
2020/09/18 15:23:22,カフェ,8000332,抹茶最中アイス 0円,0,,3
2020/09/18 15:33:27,入場料,8000181,入場料600円,600,,2
2020/09/18 15:34:08,カフェ,8000336,アイスコーヒー 0円,0,,1
2020/09/18 15:34:08,カフェ,8000330,オーガニックジンジャーエール 0円,0,,1
2020/09/18 15:34:08,カフェ,8000331,干菓子2種 0円,0,,1
2020/09/18 15:34:08,カフェ,8000332,抹茶最中アイス 0円,0,,3
2020/09/18 15:34:08,カフェ,8000326,冷抹茶  0円,0,,2
2020/09/18 15:40:28,入場料,8000181,入場料600円,600,,2
2020/09/18 16:35:58,カフェ,8000327,クラフトビール 0円,0,,1
2020/09/18 16:35:58,カフェ,8000328,スパークリングワイン 0円,0,,1
2020/09/18 16:35:58,カフェ,8000333,ピスタチオ 0円,0,,2
2020/09/18 16:50:25,カフェ,8000328,スパークリングワイン 0円,0,,1
2020/09/18 16:50:25,カフェ,8000331,干菓子2種 0円,0,,2
2020/09/18 16:50:25,カフェ,8000326,冷抹茶  0円,0,,1
2020/09/18 17:02:34,入場料,8000181,入場料600円,600,,1
2020/09/18 17:46:31,入場料,8000188,施設母屋終日,5400,,1
2020/09/18 17:55:16,カフェ,8000324,喫茶 800円,800,,10
2020/09/18 17:55:16,入場料,8000184,減免0円　敬老,0,,2
2020/09/18 17:55:16,入場料,8000183,入場料100円,100,,1
2020/09/18 17:55:16,入場料,8000181,入場料600円,600,,18
2020/09/18 17:55:16,イベント,8000319,予約制入場手数料,200,,10
2020/09/19 9:01:48,茶道,8000299,茶の湯サロン体験,1500,,1
2020/09/19 9:01:48,入場料,8000181,入場料600円,600,,1
2020/09/19 9:29:24,入場料,8000181,入場料600円,600,,1
2020/09/19 10:10:02,入場料,8000181,入場料600円,600,,1
2020/09/19 10:24:18,入場料,8000181,入場料600円,600,,2
2020/09/19 10:25:55,入場料,8000181,入場料600円,600,,3
2020/09/19 10:38:59,カフェ,8000328,スパークリングワイン 0円,0,,1
2020/09/19 10:38:59,カフェ,8000333,ピスタチオ 0円,0,,1
2020/09/19 10:38:59,カフェ,8000331,干菓子2種 0円,0,,1
2020/09/19 10:38:59,カフェ,8000325,抹茶 0円,0,,1
2020/09/19 11:04:05,カフェ,8000324,喫茶 800円,800,,2
2020/09/19 11:04:05,入場料,8000181,入場料600円,600,,2
2020/09/19 11:04:05,イベント,8000319,予約制入場手数料,200,,2
2020/09/19 11:06:46,入場料,8000181,入場料600円,600,,1
2020/09/19 11:11:44,カフェ,8000324,喫茶 800円,800,,2
2020/09/19 11:11:44,入場料,8000181,入場料600円,600,,2
2020/09/19 11:11:44,イベント,8000319,予約制入場手数料,200,,2
2020/09/19 11:14:14,カフェ,8000327,クラフトビール 0円,0,,2
2020/09/19 11:14:14,カフェ,8000331,干菓子2種 0円,0,,1
2020/09/19 11:14:14,カフェ,8000332,抹茶最中アイス 0円,0,,1
2020/09/19 11:29:29,カフェ,8000331,干菓子2種 0円,0,,1
2020/09/19 11:29:29,カフェ,8000355,限定茶菓子セット（抹茶・主菓子）,0,,1
2020/09/19 11:29:29,カフェ,8000326,冷抹茶  0円,0,,1
2020/09/19 11:33:06,カフェ,8000328,スパークリングワイン 0円,0,,1
2020/09/19 11:33:06,カフェ,8000333,ピスタチオ 0円,0,,1
2020/09/19 11:33:06,カフェ,8000355,限定茶菓子セット（抹茶・主菓子）,0,,1
2020/09/19 11:49:11,カフェ,8000336,アイスコーヒー 0円,0,,1
2020/09/19 11:49:11,カフェ,8000331,干菓子2種 0円,0,,1
2020/09/19 11:49:11,カフェ,8000355,限定茶菓子セット（抹茶・主菓子）,0,,1
2020/09/19 11:52:12,物販,8000180,マスキングテープ　黄色,400,200,1
2020/09/19 11:53:30,入場料,8000181,入場料600円,600,,2
2020/09/19 12:18:34,カフェ,8000324,喫茶 800円,800,,1
2020/09/19 12:18:34,入場料,8000181,入場料600円,600,,1
2020/09/19 12:18:34,イベント,8000319,予約制入場手数料,200,,1
2020/09/19 12:41:25,カフェ,8000355,限定茶菓子セット（抹茶・主菓子）,0,,1
2020/09/19 12:44:46,入場料,8000182,入場料500円,500,,2
2020/09/19 12:52:25,イベント,8000359,週末庭園巡り,2700,,1
2020/09/19 12:52:25,入場料,8000181,入場料600円,600,,1
2020/09/19 12:55:29,イベント,8000359,週末庭園巡り,2700,,1
2020/09/19 12:55:29,入場料,8000181,入場料600円,600,,1
2020/09/19 13:03:17,入場料,8000181,入場料600円,600,,1
2020/09/19 13:07:20,入場料,8000181,入場料600円,600,,1
2020/09/19 13:08:20,入場料,8000181,入場料600円,600,,1
2020/09/19 13:19:08,カフェ,8000329,ゆずジュース 0円,0,,1
2020/09/19 13:19:08,カフェ,8000355,限定茶菓子セット（抹茶・主菓子）,0,,1
2020/09/19 13:19:08,カフェ,8000332,抹茶最中アイス 0円,0,,1
2020/09/19 13:36:29,カフェ,8000355,限定茶菓子セット（抹茶・主菓子）,0,,2
2020/09/19 13:40:03,カフェ,8000324,喫茶 800円,800,,2
2020/09/19 13:40:03,イベント,8000319,予約制入場手数料,200,,2
2020/09/19 13:45:27,カフェ,8000327,クラフトビール 0円,0,,1
2020/09/19 13:45:27,カフェ,8000329,ゆずジュース 0円,0,,1
2020/09/19 13:45:27,カフェ,8000331,干菓子2種 0円,0,,1
2020/09/19 13:45:27,カフェ,8000325,抹茶 0円,0,,1
2020/09/19 13:45:27,カフェ,8000332,抹茶最中アイス 0円,0,,3
2020/09/19 13:45:27,カフェ,8000326,冷抹茶  0円,0,,1
2020/09/19 13:46:21,入場料,8000181,入場料600円,600,,2
2020/09/19 13:53:57,カフェ,8000324,喫茶 800円,800,,2
2020/09/19 13:53:57,イベント,8000319,予約制入場手数料,200,,2
2020/09/19 13:58:57,カフェ,8000324,喫茶 800円,800,,1
2020/09/19 13:58:57,入場料,8000181,入場料600円,600,,1
2020/09/19 13:58:57,イベント,8000319,予約制入場手数料,200,,1
2020/09/19 14:07:04,カフェ,8000324,喫茶 800円,800,,3
2020/09/19 14:07:04,入場料,8000184,減免0円　敬老,0,,2
2020/09/19 14:07:04,入場料,8000181,入場料600円,600,,1
2020/09/19 14:07:04,イベント,8000319,予約制入場手数料,200,,3
2020/09/19 14:07:11,カフェ,8000355,限定茶菓子セット（抹茶・主菓子）,0,,5
2020/09/19 14:19:50,カフェ,8000355,限定茶菓子セット（抹茶・主菓子）,0,,3
2020/09/19 14:32:57,入場料,8000181,入場料600円,600,,1
2020/09/19 14:37:07,カフェ,8000355,限定茶菓子セット（抹茶・主菓子）,0,,1
2020/09/19 14:37:07,カフェ,8000332,抹茶最中アイス 0円,0,,2
2020/09/19 14:37:07,カフェ,8000326,冷抹茶  0円,0,,2
2020/09/19 14:49:58,カフェ,8000355,限定茶菓子セット（抹茶・主菓子）,0,,2
2020/09/19 15:03:28,入場料,8000193,減免　その他特例,0,,1
2020/09/19 15:03:28,入場料,8000185,減免0円　手帳,0,,2
2020/09/19 15:04:25,物販,8000092,Aポストカードセット(型絵染4枚),600,111.2,1
2020/09/19 15:22:40,カフェ,8000327,クラフトビール 0円,0,,1
2020/09/19 15:22:40,カフェ,8000325,抹茶 0円,0,,1
2020/09/19 15:22:40,カフェ,8000332,抹茶最中アイス 0円,0,,2
2020/09/19 15:23:39,カフェ,8000327,クラフトビール 0円,0,,1
2020/09/19 15:23:39,カフェ,8000331,干菓子2種 0円,0,,2
2020/09/19 15:23:39,カフェ,8000355,限定茶菓子セット（抹茶・主菓子）,0,,1
2020/09/19 15:23:39,カフェ,8000325,抹茶 0円,0,,1
2020/09/19 15:23:39,カフェ,8000332,抹茶最中アイス 0円,0,,1
2020/09/19 15:23:39,カフェ,8000326,冷抹茶  0円,0,,1
2020/09/19 15:26:37,入場料,8000181,入場料600円,600,,1
2020/09/19 15:43:42,カフェ,8000327,クラフトビール 0円,0,,1
2020/09/19 15:43:42,カフェ,8000332,抹茶最中アイス 0円,0,,2
2020/09/19 15:43:42,カフェ,8000326,冷抹茶  0円,0,,1
2020/09/19 16:15:43,カフェ,8000336,アイスコーヒー 0円,0,,1
2020/09/19 16:15:43,カフェ,8000330,オーガニックジンジャーエール 0円,0,,1
2020/09/19 16:15:43,カフェ,8000333,ピスタチオ 0円,0,,1
2020/09/19 16:15:43,カフェ,8000329,ゆずジュース 0円,0,,2
2020/09/19 16:15:43,カフェ,8000332,抹茶最中アイス 0円,0,,6
2020/09/19 16:15:43,カフェ,8000326,冷抹茶  0円,0,,3
2020/09/19 16:30:02,カフェ,8000330,オーガニックジンジャーエール 0円,0,,1
2020/09/19 16:30:02,カフェ,8000325,抹茶 0円,0,,2
2020/09/19 16:30:02,カフェ,8000332,抹茶最中アイス 0円,0,,3
2020/09/19 16:43:09,カフェ,8000327,クラフトビール 0円,0,,1
2020/09/19 16:43:09,カフェ,8000331,干菓子2種 0円,0,,1
2020/09/19 16:48:23,カフェ,8000330,オーガニックジンジャーエール 0円,0,,1
2020/09/19 16:48:23,カフェ,8000329,ゆずジュース 0円,0,,1
2020/09/19 16:48:23,カフェ,8000332,抹茶最中アイス 0円,0,,2
2020/09/19 16:57:15,入場料,8000181,入場料600円,600,,6
2020/09/19 16:57:15,入場料,8000198,未就学児,0,,1
2020/09/19 17:18:09,カフェ,8000331,干菓子2種 0円,0,,1
2020/09/19 17:18:09,カフェ,8000325,抹茶 0円,0,,1
2020/09/19 17:40:18,カフェ,8000324,喫茶 800円,800,,38
2020/09/19 17:40:18,入場料,8000184,減免0円　敬老,0,,5
2020/09/19 17:40:18,入場料,8000181,入場料600円,600,,55
2020/09/19 17:40:18,イベント,8000319,予約制入場手数料,200,,38
2020/09/19 17:40:48,入場料,8000188,施設母屋終日,5400,,1
2020/09/19 18:22:05,茶道,8000299,茶の湯サロン体験,1500,,1
2020/09/19 18:41:11,カフェ,8000355,限定茶菓子セット（抹茶・主菓子）,0,,1
2020/09/19 18:46:28,茶道,8000300,茶の湯サロン月謝,5000,,1
2020/09/20 9:03:56,入場料,8000181,入場料600円,600,,1
2020/09/20 9:31:58,入場料,8000181,入場料600円,600,,1
2020/09/20 9:41:56,カフェ,8000331,干菓子2種 0円,0,,1
2020/09/20 9:41:56,カフェ,8000325,抹茶 0円,0,,1
2020/09/20 9:48:02,カフェ,8000327,クラフトビール 0円,0,,1
2020/09/20 9:48:02,カフェ,8000333,ピスタチオ 0円,0,,1
2020/09/20 9:48:02,カフェ,8000331,干菓子2種 0円,0,,1
2020/09/20 9:48:02,カフェ,8000325,抹茶 0円,0,,1
2020/09/20 10:16:46,カフェ,8000335,ホットコーヒー 0円,0,,1
2020/09/20 10:16:46,カフェ,8000331,干菓子2種 0円,0,,2
2020/09/20 10:16:46,カフェ,8000325,抹茶 0円,0,,2
2020/09/20 10:16:46,カフェ,8000332,抹茶最中アイス 0円,0,,1
2020/09/20 10:57:10,入場料,8000181,入場料600円,600,,2
2020/09/20 10:58:25,入場料,8000184,減免0円　敬老,0,,1
2020/09/20 10:58:25,入場料,8000181,入場料600円,600,,1
2020/09/20 11:03:39,カフェ,8000331,干菓子2種 0円,0,,1
2020/09/20 11:03:39,カフェ,8000325,抹茶 0円,0,,2
2020/09/20 11:03:39,カフェ,8000332,抹茶最中アイス 0円,0,,1
2020/09/20 12:43:47,カフェ,8000331,干菓子2種 0円,0,,1
2020/09/20 12:43:47,カフェ,8000326,冷抹茶  0円,0,,1
2020/09/20 12:45:27,カフェ,8000330,オーガニックジンジャーエール 0円,0,,1
2020/09/20 12:45:27,カフェ,8000335,ホットコーヒー 0円,0,,1
2020/09/20 12:45:27,カフェ,8000329,ゆずジュース 0円,0,,1
2020/09/20 12:45:27,カフェ,8000332,抹茶最中アイス 0円,0,,3
2020/09/20 12:47:07,カフェ,8000324,喫茶 800円,800,,1
2020/09/20 12:47:07,イベント,8000319,予約制入場手数料,200,,1
2020/09/20 12:54:37,カフェ,8000330,オーガニックジンジャーエール 0円,0,,1
2020/09/20 12:54:37,カフェ,8000329,ゆずジュース 0円,0,,1
2020/09/20 12:54:37,カフェ,8000332,抹茶最中アイス 0円,0,,3
2020/09/20 12:54:37,カフェ,8000326,冷抹茶  0円,0,,1
2020/09/20 13:23:13,カフェ,8000331,干菓子2種 0円,0,,2
2020/09/20 13:23:13,カフェ,8000325,抹茶 0円,0,,2
2020/09/20 13:27:13,カフェ,8000331,干菓子2種 0円,0,,4
2020/09/20 13:27:13,カフェ,8000325,抹茶 0円,0,,2
2020/09/20 13:27:13,カフェ,8000326,冷抹茶  0円,0,,2
2020/09/20 13:31:18,カフェ,8000331,干菓子2種 0円,0,,1
2020/09/20 13:31:18,カフェ,8000325,抹茶 0円,0,,1
2020/09/20 13:39:38,物販,8000020,オリジナル手ぬぐい,600,340,2
2020/09/20 13:39:38,カフェ,8000324,喫茶 800円,800,,2
2020/09/20 13:39:38,入場料,8000181,入場料600円,600,,2
2020/09/20 13:39:38,イベント,8000319,予約制入場手数料,200,,2
2020/09/20 13:46:02,カフェ,8000333,ピスタチオ 0円,0,,1
2020/09/20 13:46:02,カフェ,8000325,抹茶 0円,0,,1
2020/09/20 13:51:29,カフェ,8000324,喫茶 800円,800,,1
2020/09/20 13:51:29,イベント,8000319,予約制入場手数料,200,,1
2020/09/20 13:55:23,入場料,8000181,入場料600円,600,,2
2020/09/20 14:20:06,カフェ,8000335,ホットコーヒー 0円,0,,1
2020/09/20 14:20:06,カフェ,8000325,抹茶 0円,0,,1
2020/09/20 14:20:06,カフェ,8000332,抹茶最中アイス 0円,0,,2
2020/09/20 14:20:44,カフェ,8000331,干菓子2種 0円,0,,2
2020/09/20 14:20:44,カフェ,8000325,抹茶 0円,0,,2
2020/09/20 14:43:55,カフェ,8000325,抹茶 0円,0,,1
2020/09/20 14:43:55,カフェ,8000332,抹茶最中アイス 0円,0,,2
2020/09/20 14:43:55,カフェ,8000326,冷抹茶  0円,0,,1
2020/09/20 14:58:04,カフェ,8000324,喫茶 800円,800,,2
2020/09/20 14:58:04,イベント,8000319,予約制入場手数料,200,,2
2020/09/20 15:09:25,カフェ,8000333,ピスタチオ 0円,0,,1
2020/09/20 15:09:25,カフェ,8000331,干菓子2種 0円,0,,1
2020/09/20 15:09:25,カフェ,8000325,抹茶 0円,0,,2
2020/09/20 15:09:57,カフェ,8000330,オーガニックジンジャーエール 0円,0,,1
2020/09/20 15:09:57,カフェ,8000327,クラフトビール 0円,0,,1
2020/09/20 15:09:57,カフェ,8000332,抹茶最中アイス 0円,0,,2
2020/09/20 15:20:41,カフェ,8000327,クラフトビール 0円,0,,2
2020/09/20 15:20:41,カフェ,8000331,干菓子2種 0円,0,,1
2020/09/20 15:20:41,カフェ,8000332,抹茶最中アイス 0円,0,,1
2020/09/20 15:34:30,カフェ,8000327,クラフトビール 0円,0,,1
2020/09/20 15:34:30,カフェ,8000331,干菓子2種 0円,0,,2
2020/09/20 15:34:30,カフェ,8000325,抹茶 0円,0,,1
2020/09/20 15:38:19,カフェ,8000327,クラフトビール 0円,0,,1
2020/09/20 15:38:19,カフェ,8000331,干菓子2種 0円,0,,1
2020/09/20 15:46:30,カフェ,8000331,干菓子2種 0円,0,,2
2020/09/20 15:46:30,カフェ,8000325,抹茶 0円,0,,2
2020/09/20 15:46:41,カフェ,8000331,干菓子2種 0円,0,,2
2020/09/20 15:46:41,カフェ,8000325,抹茶 0円,0,,2
2020/09/20 15:47:05,カフェ,8000331,干菓子2種 0円,0,,1
2020/09/20 15:47:05,カフェ,8000332,抹茶最中アイス 0円,0,,1
2020/09/20 15:47:05,カフェ,8000326,冷抹茶  0円,0,,2
2020/09/20 16:10:50,カフェ,8000324,喫茶 800円,800,,2
2020/09/20 16:10:50,入場料,8000181,入場料600円,600,,2
2020/09/20 16:10:50,イベント,8000319,予約制入場手数料,200,,2
2020/09/20 16:48:46,カフェ,8000336,アイスコーヒー 0円,0,,1
2020/09/20 16:48:46,カフェ,8000335,ホットコーヒー 0円,0,,1
2020/09/20 16:48:46,カフェ,8000332,抹茶最中アイス 0円,0,,2
2020/09/20 16:49:13,カフェ,8000327,クラフトビール 0円,0,,1
2020/09/20 16:49:13,カフェ,8000328,スパークリングワイン 0円,0,,1
2020/09/20 16:49:13,カフェ,8000331,干菓子2種 0円,0,,2
2020/09/20 16:49:24,入場料,8000181,入場料600円,600,,3
2020/09/20 17:01:41,入場料,8000181,入場料600円,600,,1
2020/09/20 17:09:00,カフェ,8000331,干菓子2種 0円,0,,1
2020/09/20 17:09:00,カフェ,8000325,抹茶 0円,0,,2
2020/09/20 17:09:00,カフェ,8000332,抹茶最中アイス 0円,0,,1
2020/09/20 17:09:18,カフェ,8000330,オーガニックジンジャーエール 0円,0,,1
2020/09/20 17:09:18,カフェ,8000329,ゆずジュース 0円,0,,1
2020/09/20 17:09:18,カフェ,8000332,抹茶最中アイス 0円,0,,2
2020/09/20 17:18:55,カフェ,8000330,オーガニックジンジャーエール 0円,0,,1
2020/09/20 17:18:55,カフェ,8000329,ゆずジュース 0円,0,,2
2020/09/20 17:18:55,カフェ,8000331,干菓子2種 0円,0,,7
2020/09/20 17:18:55,カフェ,8000325,抹茶 0円,0,,5
2020/09/20 17:18:55,カフェ,8000332,抹茶最中アイス 0円,0,,2
2020/09/20 17:46:34,カフェ,8000330,オーガニックジンジャーエール 0円,0,,1
2020/09/20 17:46:34,カフェ,8000328,スパークリングワイン 0円,0,,1
2020/09/20 17:46:34,カフェ,8000329,ゆずジュース 0円,0,,1
2020/09/20 17:46:34,カフェ,8000331,干菓子2種 0円,0,,2
2020/09/20 17:46:34,カフェ,8000325,抹茶 0円,0,,1
2020/09/20 17:46:34,カフェ,8000332,抹茶最中アイス 0円,0,,4
2020/09/20 17:46:34,カフェ,8000326,冷抹茶  0円,0,,2
2020/09/20 18:38:44,物販,8000020,オリジナル手ぬぐい,600,340,5
2020/09/20 18:38:44,カフェ,8000324,喫茶 800円,800,,49
2020/09/20 18:38:44,入場料,8000184,減免0円　敬老,0,,2
2020/09/20 18:38:44,入場料,8000183,入場料100円,100,,3
2020/09/20 18:38:44,入場料,8000181,入場料600円,600,,89
2020/09/20 18:38:44,イベント,8000319,予約制入場手数料,200,,49
2020/09/21 9:04:53,カフェ,8000336,アイスコーヒー 0円,0,,1
2020/09/21 9:04:53,カフェ,8000327,クラフトビール 0円,0,,1
