年月日,曜日,天候,入場者数(600円),入場者数(500円),入場者数(410円),入場者数(310円),入場者数(100円),入場者数(0円),入場者数(合計),英語,中国語,その他外国語,茶室利用者数(午前),茶室利用者数(午後),茶室利用者数(終日),茶室利用者数(合計),２階利用者数(午前),２階利用者数(午後),２階利用者数(終日),２階利用者数(合計),備考
2016/4/1,金,雨・曇り,,,114,1,3,7, 125 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/4/2,土,曇り,,,434,29,0,39, 502 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2016/4/3,日,曇り,,,268,17,2,31, 318 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/4/4,月,曇り,,,178,3,0,9, 190 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2016/4/5,火,晴,,,271,6,2,19, 298 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/4/6,水,晴,,,216,5,2,20, 243 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/4/7,木,雨,,,30,4,26,1, 61 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/4/8,金,晴,,,142,3,1,11, 157 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/4/9,土,晴,,,238,11,4,24, 277 ,-,-,-,0,0, 1 ,1, 0 , 1 , 0 , 1 ,
2016/4/10,日,晴,,,238,4,0,22, 264 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2016/4/11,月,晴,,,99,12,0,5, 116 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/4/12,火,晴,,,190,3,0,6, 199 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/4/13,水,曇り,,,122,3,0,5, 130 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/4/14,木,晴,,,109,4,0,11, 124 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2016/4/15,金,晴,,,221,2,0,8, 231 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2016/4/16,土,晴,,,220,3,2,23, 248 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/4/17,日,雨のち晴,,,135,3,0,8, 146 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/4/18,月,曇り時々雨,,,105,1,0,4, 110 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/4/19,火,晴,,,173,1,7,18, 199 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2016/4/20,水,晴,,,137,1,0,26, 164 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/4/21,木,曇りのち雨,,,100,13,0,5, 118 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/4/22,金,晴れ,,,134,0,0,28, 162 ,-,-,-,0, 1 ,0,1, 0 , 0 , 0 , 0 ,
2016/4/23,土,曇り,,,156,6,0,6, 168 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2016/4/24,日,晴れ時々曇り,,,213,0,0,12, 225 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/4/25,月,晴れ時々曇り,,,103,2,0,10, 115 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/4/26,火,晴れ,,,131,2,1,9, 143 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/4/27,水,曇り・雨,,,82,0,8,3, 93 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2016/4/28,木,くもり雨,,,50,0,0,1, 51 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/4/29,金,晴,,,165,3,6,6, 180 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/4/30,土,晴,,,317,9,17,20, 363 ,-,-,-,0, 1 ,0,1, 0 , 0 , 0 , 0 ,
2016/5/1,日,晴れ,,,330,11,1,23, 365 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/5/2,月,晴れ,,,194,4,0,13, 211 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/5/3,火,曇り,,,298,7,2,20, 327 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2016/5/4,水,晴れ,,,473,13,6,52, 544 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2016/5/5,木,晴れ,,,277,11,0,43, 331 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/5/6,金,雨,,,115,9,1,17, 142 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/5/7,土,晴れ,,,190,6,25,40, 261 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2016/5/8,日,晴れ,,,273,13,2,23, 311 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/5/9,月,晴れ,,,60,3,0,5, 68 ,-,-,-,0, 1 ,0,1, 0 , 0 , 0 , 0 ,
2016/5/10,火,雨,,,88,6,0,4, 98 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/5/11,水,晴れ,,,79,1,0,14, 94 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2016/5/12,木,晴れ,,,129,3,,20, 152 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/5/13,金,晴れ,,,155,3,1,14, 173 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/5/14,土,晴れ,,,215,11,14,21, 261 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/5/15,日,晴れ,,,206,5,3,14, 228 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/5/16,月,晴れ/雨,,,133,8,,6, 147 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/5/17,火,晴れ,,,154,4,1,8, 167 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2016/5/18,水,晴れ,,,184,14,2,19, 219 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/5/19,木,晴れ,,,139,11,1,21, 172 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2016/5/20,金,晴れ,,,148,1,,20, 169 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/5/21,土,晴れ,,,236,9,9,7, 261 ,-,-,-,0,0, 1 ,1, 0 , 0 , 0 , 0 ,
2016/5/22,日,晴れ,,,250,8,9,36, 303 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/5/23,月,晴れ,,,89,1,1,5, 96 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2016/5/24,火,晴れ,,,108,,,5, 113 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/5/25,水,曇り,,,134,2,,4, 140 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2016/5/26,木,晴れ,,,127,2,,23, 152 ,-,-,-,0,0,0,0, 1 , 1 , 0 , 2 ,
2016/5/27,金,曇り,,,107,15,,8, 130 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/5/28,土,曇り,,,233,10,,24, 267 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2016/5/29,日,晴れ/雨,,,208,4,2,22, 236 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/5/30,月,曇り,,,151,1,,14, 166 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2016/5/31,火,晴れ,,,115,7,,9, 131 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/6/1,水,,,,101,2,,15, 118 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2016/6/2,木,,,,157,17,,13, 187 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2016/6/3,金,,,,152,3,1,34, 190 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/6/4,土,,,,164,16,36,34, 250 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2016/6/5,日,,,,196,8,8,7, 219 ,-,-,-,0,0, 1 ,1, 0 , 0 , 0 , 0 ,
2016/6/6,月,,,,144,4,0,8, 156 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/6/7,火,雨,,,95,1,,20, 116 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/6/8,水,晴れ,,,64,8,25,7, 104 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/6/9,木,曇り・雨,,,87,7,0,10, 104 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2016/6/10,金,晴れ,,,107,13,2,3, 125 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/6/11,土,晴れ,,,134,5,5,15, 159 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/6/12,日,曇り・雨,,,118,6,2,7, 133 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/6/13,月,雨・晴れ,,,68,1,0,8, 77 ,-,-,-,0, 1 ,0,1, 0 , 1 , 0 , 1 ,
2016/6/14,火,曇り・はれ,,,121,4,,8, 133 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/6/15,水,曇り,,,55,1,,5, 61 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/6/16,木,雨,,,50,2,0,7, 59 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/6/17,金,晴れ・雨,,,118,4,0,7, 129 ,-,-,-, 0 , 0 , 0 , 0 , 0 , 0 , 0 , 0 ,
2016/6/18,土,晴れ,,,156,2,1,5, 164 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2016/6/19,日,雨,,,135,0,0,5, 140 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2016/6/20,月,晴れ,,,100,4,0,6, 110 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/6/21,火,曇り/雨,,,78,,,36, 114 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2016/6/22,水,曇り/雨,,,82,2,,28, 112 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/6/23,木,雨/晴れ,,,90,2,0,4, 96 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/6/24,金,晴れ/雨,,,73,2,0,4, 79 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/6/25,土,曇り/雨,,,176,9,1,3, 189 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/6/26,日,曇り/雨,,,205,2,3,14, 224 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/6/27,月,晴れ／曇り,,,96,3,0,8, 107 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2016/6/28,火,雨/くもり,,,68,1,,7, 76 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2016/6/29,水,雨,,,52,3,0,15, 70 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2016/6/30,木,曇り/雨,,,56,1,0,5, 62 ,-,-,-,0,0, 1 ,1, 0 , 0 , 0 , 0 ,
2016/7/1,金,晴れ,,,68,0,1,3, 72 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/7/2,土,晴れ,,,185,0,2,7, 194 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2016/7/3,日,晴れ,,,186,12,4,16, 218 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2016/7/4,月,晴れ・曇り,,,55,0,0,1, 56 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/7/5,火,晴れ・曇り,,,28,0,1,2, 31 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/7/6,水,晴れ,,,62,3,0,6, 71 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/7/7,木,晴れ,,,70,7,0,8, 85 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/7/8,金,曇り・雨,,,83,4,0,2, 89 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/7/9,土,雨・曇り,,,158,3,0,5, 166 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/7/10,日,晴れ,,,176,11,0,16, 203 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2016/7/11,月,晴れ,,,53,9,0,3, 65 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/7/12,火,雨,,,64,0,0,5, 69 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/7/13,水,雨/曇り,,,33,0,2,7, 42 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/7/14,木,晴れ,,,46,0,0,6, 52 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/7/15,金,晴れ,,,80,3,2,5, 90 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2016/7/16,土,晴れ,,,180,7,3,0, 190 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/7/17,日,雨/曇り,,,194,14,15,12, 235 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/7/18,月,晴れ,,,244,18,3,17, 282 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2016/7/19,火,晴れ,,,67,0,0,78, 145 ,-,-,-,0,0, 1 ,1, 0 , 0 , 0 , 0 ,
2016/7/20,水,晴れ,,,70,2,2,9, 83 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/7/21,木,晴れ,,,58,0,3,3, 64 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/7/22,金,晴れ,,,91,2,1,5, 99 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/7/23,土,晴れ,,,119,3,0,5, 127 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/7/24,日,晴れ,,,147,9,0,12, 168 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2016/7/25,月,曇り,,,87,1,0,7, 95 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2016/7/26,火,雨,,,78,2,0,2, 82 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/7/27,水,晴れ,,,71,1,0,7, 79 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/7/28,木,晴れ,,,88,2,2,3, 95 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/7/29,金,晴れ,,,57,4,0,4, 65 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/7/30,土,晴れ,,,113,0,2,2, 117 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/7/31,日,晴れ,,,153,11,4,5, 173 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/8/1,月,晴れ,,,92,6,0,3, 101 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/8/2,火,晴れ,,,65,2,0,7, 74 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/8/3,水,晴れ/雨,,,56,4,0,1, 61 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/8/4,木,晴れ,,,95,3,1,9, 108 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/8/5,金,晴れ,,,46,4,2,5, 57 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/8/6,土,晴れ,,,87,4,0,5, 96 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/8/7,日,晴れ,,,130,5,0,14, 149 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/8/8,月,晴れ,,,73,0,1,4, 78 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/8/9,火,晴れ,,,71,3,0,6, 80 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/8/10,水,晴れ,,,91,0,3,11, 105 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/8/11,木,晴れ,,,142,9,3,8, 162 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2016/8/12,金,晴れ,,,112,5,3,5, 125 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/8/13,土,晴れ,,,138,1,3,11, 153 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2016/8/14,日,晴れ・雨,,,140,7,0,8, 155 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/8/15,月,晴れ・雨,,,86,3,0,7, 96 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/8/16,火,晴れ,,,166,7,0,11, 184 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/8/17,水,晴れ,,,129,1,7,10, 147 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/8/18,木,晴れ,,,140,3,1,7, 151 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/8/19,金,晴れ,,,100,4,1,18, 123 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/8/20,土,晴れ,,,75,2,1,7, 85 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/8/21,日,晴れ,,,112,1,0,13, 126 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/8/22,月,晴れ,,,90,1,0,2, 93 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2016/8/23,火,晴れ,,,95,0,0,6, 101 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/8/24,水,晴れ,,,95,2,3,5, 105 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/8/25,木,晴れ,,,106,4,0,10, 120 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/8/26,金,晴れ,,,88,2,5,4, 99 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/8/27,土,晴れ,,,189,4,1,16, 210 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2016/8/28,日,雨のち曇り,,,147,5,1,12, 165 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2016/8/29,月,雨,,,59,0,0,4, 63 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/8/30,火,晴れ,,,111,0,0,16, 127 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/8/31,水,晴れ,,,102,4,8,27, 141 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/9/1,木,晴れ,,,99,0,0,69, 168 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/9/2,金,晴れ,,,79,4,0,29, 112 ,-,-,-, 0 , 0 ,0, 0 , 0 , 0 , 0 , 0 ,
2016/9/3,土,晴れ,,,133,3,3,7, 146 ,-,-,-, 0 , 0 ,0, 0 , 0 , 1 , 0 , 1 ,
2016/9/4,日,晴れ,,,103,2,2,7, 114 ,-,-,-, 0 , 0 ,0, 0 , 0 , 0 , 0 , 0 ,
2016/9/5,月,曇り,,,85,2,0,6, 93 ,-,-,-, 0 , 0 ,0, 0 , 0 , 0 , 0 , 0 ,
2016/9/6,火,晴れ,,,69,2,0,3, 74 ,-,-,-, 0 , 0 ,0, 0 , 0 , 0 , 0 , 0 ,
2016/9/7,水,晴れ,,,51,28,0,2, 81 ,-,-,-, 0 , 0 ,0, 0 , 0 , 1 , 0 , 1 ,
2016/9/8,木,晴れ,,,72,8,0,2, 82 ,-,-,-, 0 , 0 ,0, 0 , 0 , 0 , 0 , 0 ,
2016/9/9,金,晴れ,,,111,0,1,12, 124 ,-,-,-, 0 , 0 ,0, 0 , 0 , 0 , 0 , 0 ,
2016/9/10,土,晴れ,,,149,6,4,21, 180 ,-,-,-, 0 , 0 ,0, 0 , 0 , 0 , 1 , 1 ,
2016/9/11,日,晴れ,,,130,6,1,25, 162 ,-,-,-, 0 , 0 ,0, 0 , 0 , 0 , 0 , 0 ,
2016/9/12,月,晴れ,,,75,2,0,6, 83 ,-,-,-, 0 , 0 ,0, 0 , 0 , 0 , 0 , 0 ,
2016/9/13,火,雨/曇り,,,94,4,0,5, 103 ,-,-,-, 0 , 0 ,0, 0 , 0 , 0 , 0 , 0 ,
2016/9/14,水,曇り/雨,,,96,1,0,18, 115 ,-,-,-, 0 , 0 ,0, 0 , 0 , 1 , 0 , 1 ,
2016/9/15,木,晴れ,,,73,4,1,33, 111 ,-,-,-, 0 , 0 ,0, 0 , 0 , 0 , 0 , 0 ,
2016/9/16,金,晴れ,,,107,1,3,14, 125 ,-,-,-, 0 , 0 ,0, 0 , 0 , 0 , 0 , 0 ,
2016/9/17,土,晴れ,,,142,5,3,13, 163 ,-,-,-, 0 , 0 ,0, 0 , 0 , 1 , 0 , 1 ,
2016/9/18,日,雨,,,97,3,8,3, 111 ,-,-,-, 0 , 0 ,0, 0 , 0 , 1 , 0 , 1 ,
2016/9/19,月,雨,,,115,2,1,9, 127 ,-,-,-, 0 , 0 ,0, 0 , 0 , 1 , 0 , 1 ,
2016/9/20,火,雨,,,21,1,0,1, 23 ,-,-,-, 0 , 0 ,0, 0 , 0 , 0 , 0 , 0 ,
2016/9/21,水,雨,,,88,3,1,12, 104 ,-,-,-, 0 , 1 ,0, 1 , 0 , 1 , 0 , 1 ,
2016/9/22,木,雨,,,81,3,0,36, 120 ,-,-,-, 0 , 0 ,0, 0 , 0 , 0 , 0 , 0 ,
2016/9/23,金,くもり,,,109,1,0,10, 120 ,-,-,-, 0 , 0 ,0, 0 , 0 , 0 , 1 , 1 ,
2016/9/24,土,くもり,,,179,2,1,23, 205 ,-,-,-, 0 , 0 ,0, 0 , 0 , 0 , 1 , 1 ,
2016/9/25,日,くもり,,,160,7,1,35, 203 ,-,-,-, 0 , 0 ,0, 0 , 0 , 0 , 0 , 0 ,
2016/9/26,月,くもり,,,170,2,0,4, 176 ,-,-,-, 0 , 0 ,0, 0 , 0 , 1 , 0 , 1 ,
2016/9/27,火,晴れ,,,66,0,0,14, 80 ,-,-,-, 0 , 0 ,0, 0 , 0 , 0 , 0 , 0 ,
2016/9/28,水,雨,,,106,0,0,5, 111 ,-,-,-, 0 , 0 ,0, 0 , 0 , 0 , 0 , 0 ,
2016/9/29,木,雨,,,92,2,4,19, 117 ,-,-,-, 0 , 0 ,0, 0 , 0 , 1 , 0 , 1 ,
2016/9/30,金,晴れ,,,60,9,0,29, 98 ,-,-,-, 0 , 0 ,0, 0 , 0 , 0 , 0 , 0 ,
2016/10/1,土,曇り,,,154,4,1,4, 163 ,-,-,-,0,1,0,1, 0 , 1 , 0 , 1 ,
2016/10/2,日,曇り,,,125,7,4,6, 142 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/10/3,月,雨,,,75,1,0,1, 77 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2016/10/4,火,曇り,,,76,0,0,14, 90 ,-,-,-,1,0,0,1, 0 , 0 , 0 , 0 ,
2016/10/5,水,雨,,,69,0,1,9, 79 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/10/6,木,晴れ,,,112,8,0,10, 130 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2016/10/7,金,晴れ,,,107,0,0,15, 122 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/10/8,土,曇り,,,153,1,14,7, 175 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2016/10/9,日,曇り,,,197,9,1,10, 217 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2016/10/10,月,晴れ,,,178,6,7,13, 204 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2016/10/11,火,曇り,,,63,6,0,6, 75 ,-,-,-,1,0,0,1, 0 , 0 , 0 , 0 ,
2016/10/12,水,晴れ,,,154,5,0,4, 163 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2016/10/13,木,晴れ,,,120,4,0,9, 133 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/10/14,金,晴れ,,,119,1,0,5, 125 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2016/10/15,土,晴れ,,,221,8,0,19, 248 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/10/16,日,晴れ,,,167,3,1,15, 186 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2016/10/17,月,晴れ,,,77,0,0,2, 79 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/10/18,火,晴れ,,,128,2,0,18, 148 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2016/10/19,水,晴れ,,,79,10,0,8, 97 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2016/10/20,木,晴れ,,,100,5,0,8, 113 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2016/10/21,金,晴れ,,,117,0,0,4, 121 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2016/10/22,土,曇り,,,203,4,1,6, 214 ,-,-,-,0,1,0,1, 0 , 1 , 0 , 1 ,
2016/10/23,日,晴れ,,,177,0,1,5, 183 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2016/10/24,月,晴れ,,,85,2,1,9, 97 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/10/25,火,曇り,,,63,2,0,1, 66 ,-,-,-,1,0,0,1, 0 , 0 , 0 , 0 ,
2016/10/26,水,曇り,,,128,2,0,11, 141 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/10/27,木,晴れ,,,96,6,2,8, 112 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/10/28,金,雨,,,88,4,3,2, 97 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/10/29,土,曇り,,,223,11,19,11, 264 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2016/10/30,日,晴れ,,,232,2,3,12, 249 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2016/10/31,月,曇り,,,120,2,0,7, 129 ,-,-,-,0,0,0,0, 1 , 0 , 0 , 1 ,
2016/11/1,火,雨のち晴れ,,,0,0,0,185, 185 ,-,-,-,1,0,0,1, 1 , 0 , 0 , 1 ,
2016/11/2,水,晴れ,,,120,28,2,11, 161 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/11/3,木,晴れ,,,234,2,2,11, 249 ,-,-,-,0,0,1,1, 0 , 1 , 0 , 1 ,
2016/11/4,金,晴れ,,,136,6,1,14, 157 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/11/5,土,晴れ,,,236,4,0,36, 276 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
2016/11/6,日,曇り,,,297,3,0,22, 322 ,-,-,-,0,0,0,0, 0 , 0 , 1 , 1 ,
2016/11/7,月,晴れ,,,100,9,0,6, 115 ,-,-,-,0,0,0,0, 0 , 0 , 0 , 0 ,
2016/11/8,火,曇りのち雨,,,148,1,0,1, 150 ,-,-,-,1,0,0,1, 0 , 0 , 0 , 0 ,
2016/11/9,水,曇りのち雨,,,171,15,2,14, 202 ,-,-,-,0,0,0,0, 0 , 1 , 0 , 1 ,
